ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX
3.43E+11,PS 166 HENRY GRADSTEIN,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 166 HENRY GRADSTEIN SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 171 PETER G VAN ALST,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 171 PETER G VAN ALST,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 171 PETER G VAN ALST SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 204 OLIVER W HOLMES,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 204 OLIVER W HOLMES,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 204 OLIVER W HOLMES SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 212,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 212,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 212,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,FF CHRISTOPHER A SANTORA SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 222-FF CHRISTOPHER A SANTORA,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 222-FIRE FIGHTER CHRISTOPHER A SANTORA SCHOOL,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 228 EARLY CHILDHOOD MAGNET SCHOOL FOR THE ARTS,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 228-EARLY CHILDHOOD MAGNET SCHOOL,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 228-ECC,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 230,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 230,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 230,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 234,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 234,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,PS 234,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY FOR NEW AMERICANS,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY FOR NEW AMERICANS,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY OF NEW AMERICANS,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 227 LOUIS ARMSTRONG,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 227 LOUIS ARMSTRONG,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,IS 227 LOUIS ARMSTRONG SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,YOUNG WOMENS LEADERSHIP SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,YOUNG WOMENS LEADERSHIP SCHOOL,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,YOUNG WOMENS LEADERSHIP SCHOOL,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY FOR CAREERS IN TELEVISION AND FILM,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY FOR CAREERS IN TELEVISION AND FILM,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,WILLIAM CULLEN BRYANT HIGH SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,WILLIAM CULLEN BRYANT HIGH SCHOOL,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,WILLIAM CULLEN BRYANT HIGH SCHOOL,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,LONG ISLAND CITY HIGH SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,LONG ISLAND CITY HIGH SCHOOL,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,LONG ISLAND CITY HIGH SCHOOL,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,HIGH SCHOOL FOR INFORMATION TECHNOLOGY,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,INFORMATION TECHNOLOGY HIGH SCHOOL,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,INFORMATION TECHNOLOGY HIGH SCHOOL,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,NEWCOMERS HIGH SCHOOL,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,NEWCOMERS HIGH SCHOOL,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,NEWCOMERS HIGH SCHOOL,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY OF AMERICAN STUDIES,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY OF AMERICAN STUDIES,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,ACADEMY OF AMERICAN STUDIES,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,2009,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,2010,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.43E+11,BACCALAUREATE SCHOOL OF GLOBAL EDUCATION,2008,34300001,NEW YORK CITY GEOGRAPHIC DISTRICT #30,,,34,QUEENS,1
3.531E+11,PS 1 TOTTENVILLE,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 1 TOTTENVILLE,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 1 TOTTENVILLE SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 2 GEORGE L EGBERT,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 2 GEORGE L EGBERT,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 2 GEORGE L EGBERT,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 3 MARGARET GIOIOSA,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 3 MARGARET GIOIOSA,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 3 MARGARET GIOIOSA SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 4 MAURICE WOLLIN,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 4 MAURICE WOLLIN,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 4 MAURICE WOLLIN SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 5 HUGUENOT,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 5 HUGUENOT,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 5 HUGUENOT SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 6 CPL ALLAN F KIVLEHAN,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 6 CPL ALLAN F KIVLEHAN,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 6 CPL ALLAN F KIVLEHAN SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 7 ELIAS BERNSTEIN,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 7 ELIAS BERNSTEIN,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 7 ELIAS BERNSTEIN SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 8 SHIRLEE SOLOMON,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 8 SHIRLEY SOLOMON,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 8 SHIRLEY SOLOMON SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 11 THOMAS DONGAN,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 11 THOMAS DONGAN,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 11 THOMAS DONGAN SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 13 M L LINDENMEYER,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 13 M L LINDENMEYER,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 13 M L LINDENMEYER SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 14 CORNELIUS VANDERBILT,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 14 CORNELIUS VANDERBILT,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 14 CORNELIUS VANDERBILT SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 16 JOHN J DRISCOLL,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 16 JOHN J DRISCOLL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 16 JOHN J DRISCOLL SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 18 JOHN G WHITTIER,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 18 JOHN G WHITTIER,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 18 JOHN G WHITTIER SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 19 CURTIS SCHOOL,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 19 THE CURTIS SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 19 THE CURTIS SCHOOL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 20 PORT RICHMOND,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 20 PORT RICHMOND,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 20 PORT RICHMOND SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 21 MARGARET EMERY-ELM PARK,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 21 MARGARET EMERY-ELM PARK,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 21 MARGARET EMERY-ELM PARK SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 22 GRANITEVILLE,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 22 GRANITEVILLE,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 22 GRANITEVILLE SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 23 RICHMONDTOWN,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 23 RICHMONDTOWN,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 23 RICHMONDTOWN SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 24 MYRA S BARNES,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 24 MYRA S BARNES,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 24 MYRA S BARNES,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 26 CARTERET,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 26 CARTERET SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 26 THE CARTERET SCHOOL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 27 ANNING S PRALL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 27 ANNING S PRALL,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 27 ANNING S PRALL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 29 BARDWELL,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 29 BARDWELL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 29 BARDWELL SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 30 THE WESTERLEIGH SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 30 WESTERLEIGH,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 30 WESTERLEIGH,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 31 WILLIAM T DAVIS,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 31 WILLIAM T DAVIS,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 31 WILLIAM T DAVIS SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 32 GIFFORD SCHOOL,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 32 THE GIFFORD SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 32 THE GIFFORD SCHOOL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 34 TOTTENVILLE,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 34 TOTTENVILLE,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 34 TOTTENVILLE,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 35 CLOVE VALLEY,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 35 CLOVE VALLEY SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 35 THE CLOVE VALLEY SCHOOL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 36 J C DRUMGOOLE,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 36 JOHN C DRUMGOOLE,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 36 JOHN C DRUMGOOLE SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 38 GEORGE CROMWELL,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 38 GEORGE CROMWELL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 38 GEORGE CROMWELL SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 39 FRANCIS J MURPHY JR,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 39 FRANCIS J MURPHY JR,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 39 FRANCIS J MURPHY JR SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 41 NEW DORP,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 41 NEW DORP,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 41 NEW DORP SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 42 ELTINGVILLE,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 42 ELTINGVILLE,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 42 ELTINGVILLE SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 44 THOMAS C BROWN,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 44 THOMAS C BROWN,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 44 THOMAS C BROWN SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 45 JOHN TYLER,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 45 JOHN TYLER,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 45 JOHN TYLER SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 46 ALBERT V MANISCALCO,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 46 ALBERT V MANISCALCO,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 46 ALBERT V MANISCALCO SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 48 WILLIAM C WILCOX,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 48 WILLIAM C WILCOX,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 48 WILLIAM C WILCOX SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 49 BERTHA A DREYFUS,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 49 BERTHA A DREYFUS,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 49 BERTHA A DREYFUS,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 50 FRANK HANKINSON,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 50 FRANK HANKINSON,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 50 FRANK HANKINSON SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 51 EDWIN MARKHAM,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 51 EDWIN MARKHAM,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,IS 51 EDWIN MARKHAM,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 52 JOHN C THOMPSON,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 52 JOHN C THOMPSON,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 52 JOHN C THOMPSON SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 53 BAY TERRACE,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 53 BAY TERRACE,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 53 BAY TERRACE SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 54 CHARLES W LENG,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 54 CHARLES W LENG,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 54 CHARLES W LENG SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 55 HENRY M BOEHM,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 55 HENRY M BOEHM,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 55 HENRY M BOEHM SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 56 LOUIS DESARIO,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 56 LOUIS DESARIO SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 56 THE LOUIS DESARIO SCHOOL,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 57 HUBERT H HUMPHREY,2009,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 57 HUBERT H HUMPHREY,2010,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
3.531E+11,PS 57 HUBERT H HUMPHREY SCHOOL,2008,35310001,NEW YORK CITY GEOGRAPHIC DISTRICT #31,,,35,RICHMOND,1
